,year,url,type,list index out of range TIME,'Bidder',"Could not get first item for //table[@cellpadding=""3""] query of class XpathSelector INFO",local variable 'df' referenced before assignment,1 TIME,Connection Faild,"can only concatenate str (not ""float"") to str"
659,2001,https://www.bairdauction.com/pma/results/BrownCnty.WI.GOs.01C.AON/bid_summary.html,Bond,,,,,,1.0,
660,2009,https://www.bidumbaugh.com/pma/results/HighlandSchoolTown.GOB.09.AON/bid_summary.html,Bond,,,,,,1.0,
661,2005,https://www.pdxauction.com/pma/results/Portland.LTHR.05D.AON/bid_summary.html,Bond,,,,,,1.0,
662,2004,https://www.bidehlers.com/pma/results/ISD.16.Spring.Lake.Park.GOAACI.04A.AON/bid_summary.html,Note,,,,,,1.0,
663,2003,https://www.davidsonbondauction.com/pma/results/Univ.Colorado.COPs.03B.AON/bid_summary.html,Bond,,,,,,1.0,
664,2008,https://www.bidumbaugh.com/pma/results/Lafayette.Cty.SWR.08.AON/bid_summary.html,Bond,,,,,,1.0,
665,2005,https://www.davidsonbondauction.com/pma/results/Douglas.Cnty.SD.GO.05A.AON/bid_summary.html,Bond,,,,,,1.0,
666,2011,https://www.bidumbaugh.com/pma/results/MerrillvilleCD.CDB.11.AON/bid_summary.html,Bond,,,,,,1.0,
667,2010,https://www.davidsonbondauction.com/pma/results/Grand.Junction.CO.COPsTax.Exempt.and.BABs.10.Re.Do.AON/bid_summary.html,Bond,,,,,,1.0,
668,2004,https://www.bidehlers.com/pma/results/Waunakee.Vlg.GOCP.04.AON/bid_summary.html,Bond,,,,,,1.0,
669,2006,https://www.shattuckhammondauction.com/pma/results/CHEFA.RB.DHI.06H.AON/bid_summary.html,Bond,,,,,,1.0,
670,2002,https://www.bidumbaugh.com/pma/results/Lafayette.IN.RBs.02.AON/bid_summary.html,Bond,,,,,,1.0,
671,2007,https://www.davidsonbondauction.com/pma/results/Omaha.Cty.VPaR.07.AON/bid_summary.html,Bond,,,,,,1.0,
672,2001,https://www.bairdauction.com/pma/results/Moraine.Pk.Tch.Col.Dist.GO.Notes.01-02A.AON/bid_summary.html,Bond,,,,,,1.0,
673,2003,https://www.davidsonbondauction.com/pma/results/Columbus.NE.RBs.03.AON/bid_summary.html,Bond,,,,,,1.0,
674,2006,https://www.davidsonbondauction.com/pma/results/Sherman.Cnty.GOST.06.AON/bid_summary.html,Bond,,,,,,1.0,
675,2006,https://www.bidumbaugh.com/pma/results/Indianapolis.Marion.Cnty.PL.GO.06.AON/bid_summary.html,Bond,,,,,,1.0,
676,2010,https://www.bidumbaugh.com/pma/results/Mishawaka.Cty.SWRB.10B.AON/bid_summary.html,Bond,,,,,,1.0,
677,2002,https://www.davidsonbondauction.com/pma/results/MillardSchools.NE.GORef.02.AON/bid_summary.html,Bond,,,,,,1.0,
678,2003,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.03A.TRAN/bid_summary.html,Note,,,,,,1.0,
679,2002,https://www.bairdauction.com/pma/results/WalworthCnty.WI.GORef.02.AON/bid_summary.html,Bond,,,,,,1.0,
680,2005,https://www.davidsonbondauction.com/pma/results/CU.UER.05B.AON/bid_summary.html,Bond,,,,,,1.0,
681,2003,https://www.bairdauction.com/pma/results/Slinger.GOR.AON/bid_summary.html,Bond,,,,,,1.0,
682,2010,https://www.bidumbaugh.com/pma/results/Zionsville.SWRB.10A.AON/bid_summary.html,Bond,,,,,,1.0,
683,2007,https://www.bidumbaugh.com/pma/results/Dyer.RA.EDLR.07.AON/bid_summary.html,Bond,,,,,,1.0,
684,2003,https://www.bairdauction.com/pma/results/NorthcentralTCD.WI.GOProms.03/bid_summary.html,Bond,,,,,,1.0,
685,2003,https://www.bidumbaugh.com/pma/results/Lake.Cnty.IN.03.AON/bid_summary.html,Bond,,,,,,1.0,
686,2001,https://www.pdxauction.com/pma/results/Portland.GO.Park.Refund.01A.AON/bid_summary.html,Bond,,,,,,1.0,
687,2004,https://www.bidumbaugh.com/pma/results/Hamilton.Cnty.PD.04.AON/bid_summary.html,Bond,,,,,,1.0,
688,2011,https://www.bidumbaugh.com/pma/results/Valparaiso.Cty.SWMDRB.11.AON/bid_summary.html,Bond,,,,,,1.0,
689,2002,https://www.bidumbaugh.com/pma/results/Hamilton.CntyPD.IN.02.AON/bid_summary.html,Bond,,,,,,1.0,
690,2007,https://www.davidsonbondauction.com/pma/results/Grand.Junction.Cty.GFR.07.AON/bid_summary.html,Bond,,,,,,1.0,
691,2003,https://www.bidumbaugh.com/pma/results/Marion.HSBC.IN.03.AON/bid_summary.html,Bond,,,,,,1.0,
692,2003,https://www.bairdauction.com/pma/results/Brown.Cnty.03B.AON/bid_summary.html,Bond,,,,,,1.0,
693,2001,https://www.bairdauction.com/pma/results/Waukesha.WI.Bonds.01C.AON/bid_summary.html,Bond,,,,,,1.0,
694,2008,https://www.bidumbaugh.com/pma/results/Highland.MSBC.FM.08.AON/bid_summary.html,Bond,,,,,,1.0,
695,2002,https://www.bairdauction.com/pma/results/Appleton.WI.GO.Notes.02A.AON/bid_summary.html,Bond,,,,,,1.0,
696,2004,https://www.bidumbaugh.com/pma/results/Lebanon.PLLC.FM.04.AON/bid_summary.html,Bond,,,,,,1.0,
697,2002,https://www.pgcorbinauction.com/pma/results/MWRA.RBs.02B.AON/bid_summary.html,Bond,,,,,,1.0,
698,2001,https://www.bairdauction.com/pma/results/Oregon.WI.GO.Fire.Dept.01.AON/bid_summary.html,Bond,,,,,,1.0,
699,2005,https://www.bidumbaugh.com/pma/results/Lebanon.Cty.SWR.05.AON/bid_summary.html,Bond,,,,,,1.0,
700,2011,https://www.bidumbaugh.com/pma/results/Brownsburg.Twn.SWRB.11A.AON/bid_summary.html,Bond,,,,,,1.0,
701,2003,https://www.bairdauction.com/pma/results/Sparta.WI.GOCPB.AON/bid_summary.html,Bond,,,,,,1.0,
702,2003,https://www.davidsonbondauction.com/pma/results/Miami.Cty.GO.03A.AON/bid_summary.html,Bond,,,,,,1.0,
703,2002,https://www.bairdauction.com/pma/results/Milwaukee.RANs.02A/bid_summary.html,Note,,,,,,1.0,
704,2004,https://www.bidumbaugh.com/pma/results/Clay.Cnty.BC.FM.04.AON/bid_summary.html,Bond,,,,,,1.0,
705,2003,https://www.bidumbaugh.com/pma/results/Perry.Twp.MSBC.IN.03.AON/bid_summary.html,Bond,,,,,,1.0,
706,2003,https://www.bairdauction.com/pma/results/Grafton.GO.Bonds.AON/bid_summary.html,Bond,,,,,,1.0,
707,2006,https://www.bidumbaugh.com/pma/results/Bremen.MSBC.06.AON/bid_summary.html,Bond,,,,,,1.0,
708,2008,https://www.bidumbaugh.com/pma/results/Evansville.Cty.WD.08.AON/bid_summary.html,Bond,,,,,,1.0,
709,2002,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.GOs.02.AON/bid_summary.html,Bond,,,,,,1.0,
710,1999,https://www.pdxauction.com/pma/results/Portland.OR.LTRB.99B.AON/bid_summary.html,Bond,,,,,,1.0,
711,2004,https://www.bidehlers.com/pma/results/Waunakee.Vlg.WESMR.04.AON/bid_summary.html,Bond,,,,,,1.0,
712,2004,https://www.pdxauction.com/pma/results/Portland.Cty.WSR.04B.AON/bid_summary.html,Bond,,,,,,1.0,
713,2002,https://www.bidumbaugh.com/pma/results/Lafayette.Redev.Auth.02.AON/bid_summary.html,Bond,,,,,,1.0,
714,2011,https://www.bidumbaugh.com/pma/results/Clark.Cnty.GO.11.AON/bid_summary.html,Bond,,,,,,1.0,
715,2000,https://www.pdxauction.com/pma/results/Portland.OR.WSRB.00.AON/bid_summary.html,Bond,,,,,,1.0,
716,2003,https://www.davidsonbondauction.com/pma/results/Colorado.State.Univ.03B.AON/bid_summary.html,Bond,,,,,,1.0,
717,2003,https://www.bairdauction.com/pma/results/Manitowoc.Co.Tax.GORs.03.AON/bid_summary.html,Bond,,,,,,1.0,
718,2002,https://www.pdxauction.com/pma/results/Portland.TANs.02/bid_summary.html,Note,,,,,,1.0,
719,2001,https://www.bairdauction.com/pma/results/Appleton.WI.01B.Taxable.Notes.AON/bid_summary.html,Bond,,,,,,1.0,
720,2002,https://www.bairdauction.com/pma/results/Brown.Cnty.WI.GO.Highway.02B.AON/bid_summary.html,Bond,,,,,,1.0,
721,2001,https://www.davidsonbondauction.com/pma/results/Lexington-Fayette.UCG.RBs.01A.AON/bid_summary.html,Bond,,,,,,1.0,
722,2011,https://www.bidumbaugh.com/pma/results/PerryTwp.MSBC.FMB.11.AON/bid_summary.html,Bond,,,,,,1.0,
723,2003,https://www.bairdauction.com/pma/results/Moraine.ParkTCD.GO.Notes.03A.AON/bid_summary.html,Bond,,,,,,1.0,
724,2002,https://www.bidumbaugh.com/pma/results/CarmelSchools.IN.02.AON/bid_summary.html,Bond,,,,,,1.0,
725,2004,https://www.davidsonbondauction.com/pma/results/Auraria.Hgh.Ed.Rev.04A.AON/bid_summary.html,Bond,,,,,,1.0,
726,2004,https://www.davidsonbondauction.com/pma/results/Columbus.Cty.SCRR.04.AON/bid_summary.html,Bond,,,,,,1.0,
727,2005,https://www.bidumbaugh.com/pma/results/Johnson.Cnty.PL.GO.05.AON/bid_summary.html,Bond,,,,,,1.0,
728,2004,https://www.bidumbaugh.com/pma/results/Michigan.Cty.WRR.04.AON/bid_summary.html,Bond,,,,,,1.0,
729,2002,https://www.davidsonbondauction.com/pma/results/KansasDFA.LRBs.02H.AON/bid_summary.html,Bond,,,,,,1.0,
730,2001,https://www.shattuckhammondauction.com/pma/results/Virginia.Hosp.Cntr.RBs.01A.AON/bid_summary.html,Bond,,,,,,1.0,
731,2001,https://www.davidsonbondauction.com/pma/results/GreenCntySD.Fin.Corp.RB.01.AON/bid_summary.html,Bond,,,,,,1.0,
732,2005,https://www.pdxauction.com/pma/results/Portland.FLSSRR.05A.AON/bid_summary.html,Bond,,,,,,1.0,
733,2005,https://www.bidumbaugh.com/pma/results/Lawrence.Twp.SBC.05.AON/bid_summary.html,Bond,,,,,,1.0,
734,2004,https://www.davidsonbondauction.com/pma/results/Auraria.Hgh.Ed.CABs.04B.AON/bid_summary.html,Bond,,,,,,1.0,
735,2001,https://www.bairdauction.com/pma/results/Milwaukee.Mtr.Swr.Dst.GOs.01A.AON/bid_summary.html,Bond,,,,,,1.0,
736,2004,https://www.davidsonbondauction.com/pma/results/Sandoval.Cty.GO.04.AON/bid_summary.html,Bond,,,,,,1.0,
737,2007,https://www.bidumbaugh.com/pma/results/Vigo.Cnty.RD.TIEDITR.07.AON/bid_summary.html,Bond,,,,,,1.0,
738,2005,https://www.bidumbaugh.com/pma/results/Lake.Cnty.PD.PD.05.AON/bid_summary.html,Bond,,,,,,1.0,
739,2005,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.TRAN.05.AON/bid_summary.html,Note,,,,,,1.0,
740,2004,https://www.pdxauction.com/pma/results/Portland.LTRBs.04A.AON/bid_summary.html,Bond,,,,,,1.0,
741,2001,https://www.bairdauction.com/pma/results/GreenBay.WI.GOs.01.AON/bid_summary.html,Bond,,,,,,1.0,
742,2001,https://www.davidsonbondauction.com/pma/results/BoyleCntySD.Fin.Corp.RB.01.AON/bid_summary.html,Bond,,,,,,1.0,
743,2005,https://www.bidumbaugh.com/pma/results/Terre.Haute.Cty.SD.06.AON/bid_summary.html,Bond,,,,,,1.0,
744,2005,https://www.davidsonbondauction.com/pma/results/Auraria.HEC.CoP.05.AON/bid_summary.html,Bond,,,,,,1.0,
745,2005,https://www.muniauction.com/pma/results/Davis.Joint.USD.05.TRAN.AON/bid_summary.html,Note,,,,,,,1.0
746,2005,https://www.muniauction.com/pma/results/Los.Angeles.USD.TRAN.05A/bid_summary.html,Note,,,,,,,1.0
747,2005,https://www.muniauction.com/pma/results/Santa.Cruz.Cnty.OOE.05.TRAN/bid_summary.html,Note,,,,,,,1.0
748,2004,https://www.bidehlers.com/pma/results/Big.Lake.Cty.GOI.04B.AON/bid_summary.html,Bond,,,,,,1.0,
749,2005,https://www.bidumbaugh.com/pma/results/Lebanon.Cty.SWD.05.AON/bid_summary.html,Bond,,,,,,1.0,
750,2005,https://www.davidsonbondauction.com/pma/results/Boulder.Cnty.OSCITF.05A.AON/bid_summary.html,Bond,,,,,,1.0,
751,2005,https://www.knnauction.com/pma/results/Kern.Cnty.TRAN.05/bid_summary.html,Note,,,,,,,1.0
752,2003,https://www.bairdauction.com/pma/results/Sparta.WI.GO.03/bid_summary.html,Bond,,,,,,1.0,
753,2003,https://www.bidumbaugh.com/pma/results/Allen.Cty.PLBC.FMB.03.AON/bid_summary.html,Bond,,,,,,1.0,
754,2005,https://www.muniauction.com/pma/results/New.Mexico.05A.TRAN/bid_summary.html,Note,,,,,,,1.0
755,2005,https://www.muniauction.com/pma/results/Univ.Texas.05A.2nd.Note.AON/bid_summary.html,Note,,,,,,,1.0
756,2005,https://www.muniauction.com/pma/results/San.Francisco.USD.05.TRAN.AON/bid_summary.html,Note,,,,,,,1.0
757,2005,https://www.muniauction.com/pma/results/Plainfield.Cty.Notes.05.AON/bid_summary.html,Note,,,,,,,1.0
758,2005,https://www.pfmauction.com/pma/results/Nassau.Cnty.NY.TANs.05B/bid_summary.html,Note,,,,,,,1.0
759,2005,https://www.muniauction.com/pma/results/New.Mexico.05.TRAN/bid_summary.html,Note,,,,,,,1.0
760,2003,https://www.bairdauction.com/pma/results/LakeGeneva.GenoaCityUHSD.03/bid_summary.html,Bond,,,,,,1.0,
761,2002,https://www.bairdauction.com/pma/results/Grafton.WI.GOProms.02/bid_summary.html,Bond,,,,,,1.0,
762,2001,https://www.bairdauction.com/pma/results/AshwaubenonSD.WI.GOs.01.AON/bid_summary.html,Bond,,,,,,1.0,
763,2003,https://www.bairdauction.com/pma/results/Milwaukee.Cnty.GOR.03B.AON/bid_summary.html,Bond,,,,,,1.0,
764,2003,https://www.bairdauction.com/pma/results/Milwaukee.Metro.Sew.Dist.03D.AON/bid_summary.html,Bond,,,,,,1.0,
765,2005,https://www.bidumbaugh.com/pma/results/Brownsburg.Bldg.Corp.FM.05.AON/bid_summary.html,Bond,,,,,,1.0,
766,2011,https://www.bidumbaugh.com/pma/results/Lebanon.MSBC.FMB.11.AON/bid_summary.html,Bond,,,,,,1.0,
767,2005,https://www.pdxauction.com/pma/results/Portland.ALTRR.05B.AON/bid_summary.html,Bond,,,,,,1.0,
768,2005,https://www.pfmauction.com/pma/results/Nassau.Cnty.NY.TANs.05A/bid_summary.html,Note,,,,,,,1.0
769,2005,https://www.muniauction.com/pma/results/Barnegat.Twp.BOE.Note.AON/bid_summary.html,Note,,,,,,,1.0
770,2005,https://www.muniauction.com/pma/results/Texas.AandM.Univ.05.Note/bid_summary.html,Note,,,,,,,1.0
771,2005,https://www.muniauction.com/pma/results/Harris.Co.TX.TAN.05/bid_summary.html,Note,,,,,,,1.0
772,2005,https://www.knnauction.com/pma/results/Piedmont.USD.Sunnyvale.SD.05.TRAN/bid_summary.html,Note,,1.0,,,,,
773,2009,https://www.bidumbaugh.com/pma/results/Elkhart.PDB.09B.Taxable.AON/bid_summary.html,Bond,,,,,,1.0,
774,2002,https://www.bairdauction.com/pma/results/Berlin.WI.GOs.02.AON/bid_summary.html,Bond,,,,,,1.0,
775,2007,https://www.pdxauction.com/pma/results/Portland.LTI.07A.AON/bid_summary.html,Bond,,,,,,1.0,
776,2004,https://www.bidehlers.com/pma/results/Grand.Chute.Twn.GOPN.04.AON/bid_summary.html,Bond,,,,,,1.0,
777,2002,https://www.bairdauction.com/pma/results/WashingtonCnty.WI.GORef.AON/bid_summary.html,Bond,,,,,,1.0,
778,2004,https://www.bidumbaugh.com/pma/results/Terre.Haute.Cty.SDR.05.AON/bid_summary.html,Bond,,,,,,1.0,
779,2000,https://www.shattuckhammondauction.com/pma/results/MDHealthandEdu.RevBonds.AON/bid_summary.html,Bond,,,,,,1.0,
780,2008,https://www.pdxauction.com/pma/results/Portland.FLSSRR.08A.AON/bid_summary.html,Bond,,,,,,1.0,
781,2004,https://www.davidsonbondauction.com/pma/results/Colorado.St.DoHE.SRR.04.AON/bid_summary.html,Bond,,,,,,1.0,
782,2001,https://www.bairdauction.com/pma/results/Winnebago.Co.WI.GOs.01.AON/bid_summary.html,Bond,,,,,,1.0,
783,2005,https://www.muniauction.com/pma/results/Berkeley.05.TRAN.AON/bid_summary.html,Note,,,,,,,1.0
784,2005,https://www.speerauction.com/pma/results/Cedar.Falls.CSD.05.NOTE/bid_summary.html,Note,,,,,,,1.0
785,2005,https://www.pdxauction.com/pma/results/Portland.AWURRR.05A.AON/bid_summary.html,Bond,,,,,,1.0,
786,2002,https://www.davidsonbondauction.com/pma/results/Boulder.Cnty.CO.02.AON/bid_summary.html,Bond,,,,,,1.0,
787,2006,https://www.bidumbaugh.com/pma/results/Pike.Twp.MSBC.FM.06.AON/bid_summary.html,Bond,,,,,,1.0,
788,2005,https://www.bidumbaugh.com/pma/results/Indianapolis.Marion.Cnty.PL.GO.05.AON/bid_summary.html,Bond,,,,,,1.0,
789,2001,https://www.bairdauction.com/pma/results/Milwaukee.GO.SerT.Exempt.AON/bid_summary.html,Bond,,,,,,1.0,
790,2005,https://www.knnauction.com/pma/results/Sonoma.Cnty.05.06.TRAN/bid_summary.html,Note,,,,,,,1.0
791,2005,https://www.muniauction.com/pma/results/Texas.AandM.Univ.05.2nd.Note/bid_summary.html,Note,,,,,,,1.0
792,2005,https://www.muniauction.com/pma/results/South.Coast.Local.EA.05A.TRAN/bid_summary.html,Note,,,,,,,1.0
793,2005,https://www.knnauction.com/pma/results/05.TRAN.Pool.1/bid_summary.html,Note,,1.0,,,,,
794,2005,https://www.muniauction.com/pma/results/Colorado.ETRANs05A/bid_summary.html,Note,,,,,,,1.0
795,2005,https://www.muniauction.com/pma/results/ABC.USD.05.TRAN/bid_summary.html,Note,,,,,,,1.0
796,2000,https://www.shattuckhammondauction.com/pma/results/District.of.Columbia.RBs.00A.AON/bid_summary.html,Bond,,,,,,1.0,
797,2003,https://www.bairdauction.com/pma/results/Lisbon.WI.03.AON/bid_summary.html,Bond,,,,,,1.0,
798,2003,https://www.bairdauction.com/pma/results/SW.Wisconsin.TCD.03.PROMs/bid_summary.html,Bond,,,,,,1.0,
799,2001,https://www.davidsonbondauction.com/pma/results/Colorado.General.Fund.TRAN.2001B/bid_summary.html,Note,,,,,,1.0,
800,2003,https://www.davidsonbondauction.com/pma/results/Millard.Douglas.NE.GORef.03/bid_summary.html,Bond,,,,,,1.0,
801,2002,https://www.davidsonbondauction.com/pma/results/Bernalillo.Co.NM.02.TRANs.AON/bid_summary.html,Note,,,,,,1.0,
802,2003,https://www.bairdauction.com/pma/results/Germantown.GO.Bonds.03.AON/bid_summary.html,Bond,,,,,,1.0,
803,2003,https://www.bairdauction.com/pma/results/Milwaukee.Sewer.Rev.03S4/bid_summary.html,Bond,,,,,,1.0,
804,2005,https://www.knnauction.com/pma/results/Fresno.Cnty.05.TRAN/bid_summary.html,Note,,,,,,,1.0
805,2011,https://www.bidumbaugh.com/pma/results/Crown.Point.CPL.GOB.11.AON/bid_summary.html,Bond,,,,,,1.0,
806,2005,https://www.columbiacapitalauction.com/pma/results/Topeka.Cty.Notes.05A.AON/bid_summary.html,Note,,,,,,,1.0
807,2005,https://www.knnauction.com/pma/results/05.TRAN.Pool.2/bid_summary.html,Note,,1.0,,,,,
808,2005,https://www.columbiacapitalauction.com/pma/results/Topeka.Cty.Taxable.Notes.05B.AON/bid_summary.html,Note,,,,,,,1.0
809,2005,https://www.muniauction.com/pma/results/Oakland.TRAN.05/bid_summary.html,Note,,,,,,,1.0
810,2004,https://www.pdxauction.com/pma/results/Portland.TANs.04/bid_summary.html,Note,,,,,,1.0,
811,2007,https://www.pdxauction.com/pma/results/Portland.FLSSRR.07A.AON/bid_summary.html,Bond,,,,,,1.0,
812,2002,https://www.bairdauction.com/pma/results/GatewayTCD.WI.GOBonds.02.AON/bid_summary.html,Bond,,,,,,1.0,
813,2001,https://www.bairdauction.com/pma/results/Whitefish.Bay.GOs.01.AON/bid_summary.html,Bond,,,,,,1.0,
814,2004,https://www.bidehlers.com/pma/results/Kenosha.Cnty.GOPN.04B.AON/bid_summary.html,Bond,,,,,,1.0,
815,2002,https://www.bairdauction.com/pma/results/Manitowoc.WI.GO.Notes.02B.AON/bid_summary.html,Bond,,,,,,1.0,
816,2005,https://www.muniauction.com/pma/results/Houston.TRAN.05/bid_summary.html,Note,,,,,,,1.0
817,2010,https://www.bidumbaugh.com/pma/results/ValparaisoCty.WRB.10.AON/bid_summary.html,Bond,,,,,,1.0,
818,2001,https://www.bairdauction.com/pma/results/Menasha.WI.RBs.AON/bid_summary.html,Bond,,,,,,1.0,
819,2003,https://www.bairdauction.com/pma/results/Manitowoc.GOR.03A.AON/bid_summary.html,Bond,,,,,,1.0,
820,2004,https://www.bidehlers.com/pma/results/St.Croix.Falls.WI.04.AON/bid_summary.html,Bond,,,,,,1.0,
821,2012,https://www.bidumbaugh.com/pma/results/Angola.City.WRRRB.12.AON/bid_summary.html,Bond,,,,,,1.0,
822,2003,https://www.bairdauction.com/pma/results/RacineUSD.03.TRAN/bid_summary.html,Note,,,,,,1.0,
823,2004,https://www.bidehlers.com/pma/results/Oconomowoc.Twn.GOPN.04.AON/bid_summary.html,Bond,,,,,,1.0,
824,2008,https://www.bidumbaugh.com/pma/results/Newburgh.SWR.08.AON/bid_summary.html,Bond,,,,,,1.0,
825,2003,https://www.bairdauction.com/pma/results/Germantown.GO.Notes.03.AON/bid_summary.html,Bond,,,,,,1.0,
826,2003,https://www.bairdauction.com/pma/results/Appleton.WI.GO.03A.AON/bid_summary.html,Bond,,,,,,1.0,
827,2003,https://www.bairdauction.com/pma/results/Milwaukee.GO.Bonds.03B6.AON/bid_summary.html,Bond,,,,,,1.0,
828,2008,https://www.bidumbaugh.com/pma/results/Miami.Cnty.HC.COITLR.08.AON/bid_summary.html,Bond,,,,,,1.0,
829,2004,https://www.bidumbaugh.com/pma/results/Clarksville.RA.EDITLR.04.AON/bid_summary.html,Bond,,,,,,1.0,
830,2011,https://www.bidumbaugh.com/pma/results/Noblesville.Cty.SWRB.11.AON/bid_summary.html,Bond,,,,,,1.0,
831,2003,https://www.bairdauction.com/pma/results/Neenah.WI.GO.03A.AON/bid_summary.html,Bond,,,,,,1.0,
832,2011,https://www.bidumbaugh.com/pma/results/FortWayne.Cty.SWRB.11A.AON/bid_summary.html,Bond,,,,,,1.0,
833,2002,https://www.bairdauction.com/pma/results/Appleton.WI.TAX.GO.Notes.02B.AON/bid_summary.html,Bond,,,,,,1.0,
834,2002,https://www.bairdauction.com/pma/results/Onalaska.WI.GOs.02.AON/bid_summary.html,Bond,,,,,,1.0,
835,2011,https://www.bidumbaugh.com/pma/results/Brownsburg.Twn.EDLRB.11A.AON/bid_summary.html,Bond,,,,,,1.0,
836,2003,https://www.davidsonbondauction.com/pma/results/Univ.Colorado.COPs.03A.AON/bid_summary.html,Bond,,,,,,1.0,
837,2007,https://www.bidumbaugh.com/pma/results/St.John.Twn.WR.07.AON/bid_summary.html,Bond,,,,,,1.0,
838,2004,https://www.pdxauction.com/pma/results/Portland.Cty.FLSSR.04A.AON/bid_summary.html,Bond,,,,,,1.0,
839,2008,https://www.bidumbaugh.com/pma/results/Pike.Twp.MSBC.FMB.08.AON/bid_summary.html,Bond,,,,,,1.0,
840,2001,https://www.bairdauction.com/pma/results/Manitowoc.GO.Ref.01.AON/bid_summary.html,Bond,,,,,,1.0,
841,2001,https://www.bairdauction.com/pma/results/Grafton.WI.GO.Cap.Imp.01.AON/bid_summary.html,Bond,,,,,,1.0,
842,2006,https://www.pdxauction.com/pma/results/Portland.TAN.06.AON/bid_summary.html,Note,,,,,,1.0,
843,2001,https://www.bairdauction.com/pma/results/Appleton.WI.2001A.Notes.AON/bid_summary.html,Bond,,,,,,1.0,
844,2006,https://www.pdxauction.com/pma/results/Portland.SLSSR.06B.AON/bid_summary.html,Bond,,,,,,1.0,
845,2004,https://www.davidsonbondauction.com/pma/results/Colorado.FMP.CoP.04A.AON/bid_summary.html,Bond,,,,,,1.0,
846,2004,https://www.davidsonbondauction.com/pma/results/Boulder.Cnty.CoP.04.AON/bid_summary.html,Bond,,,,,,1.0,
847,2001,https://www.pdxauction.com/pma/results/Portland.OR.LTRB.DIB.01B.AON/bid_summary.html,Bond,,,,,,1.0,
848,2010,https://www.davidsonbondauction.com/pma/results/Boulder.Co.OSCITFB.10.AON/bid_summary.html,Bond,,,,,,1.0,
849,2002,https://www.bidumbaugh.com/pma/results/Valparaiso.IN.RBs.02/bid_summary.html,Bond,,,,,,1.0,
850,2001,https://www.bairdauction.com/pma/results/Waukesha.WI.Notes.01B.AON/bid_summary.html,Bond,,,,,,1.0,
851,2009,https://www.bidumbaugh.com/pma/results/Plainfield.Twn.SWRBs.09A.AON/bid_summary.html,Bond,,,,,,1.0,
852,2004,https://www.bidehlers.com/pma/results/Cambridge.Cty.GOI.04B.AON/bid_summary.html,Bond,,,,,,1.0,
853,2002,https://www.bidumbaugh.com/pma/results/Hamilton.Cnty.IN.GOs.02B.AON/bid_summary.html,Bond,,,,,,1.0,
854,2003,https://www.bairdauction.com/pma/results/Weston.WI.GO.03/bid_summary.html,Bond,,,,,,1.0,
855,2002,https://www.bairdauction.com/pma/results/Michigan.NRC.02.AON/bid_summary.html,Bond,,,,,,1.0,
856,2004,https://www.pdxauction.com/pma/results/Portland.GOWR.04C.AON/bid_summary.html,Bond,,,,,,1.0,
857,2003,https://www.bairdauction.com/pma/results/Norwalk.Ont.Wilt.SD.03/bid_summary.html,Bond,,,,,,1.0,
858,2010,https://www.bidumbaugh.com/pma/results/Metropolitan.SD.Pike.Twp.GOB.10.AON/bid_summary.html,Bond,,,,,,1.0,
859,2003,https://www.bairdauction.com/pma/results/Milwaukee.RANs.03M5/bid_summary.html,Note,,,,,,1.0,
860,2002,https://www.bairdauction.com/pma/results/RosholtSD.WI.GORef.02/bid_summary.html,Bond,,,,,,1.0,
861,2003,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cty.GO.03.AON/bid_summary.html,Bond,,,,,,1.0,
862,2006,https://www.bidumbaugh.com/pma/results/Muncie.SBC.FM.06.AON/bid_summary.html,Bond,,,,,,1.0,
863,2002,https://www.bairdauction.com/pma/results/Germantown.WI.GOPromNotes.AON/bid_summary.html,Bond,,,,,,1.0,
864,2003,https://www.davidsonbondauction.com/pma/results/Tri.Center.CSD.IA.03.AON/bid_summary.html,Bond,,,,,,1.0,
865,2006,https://www.bidumbaugh.com/pma/results/Mishawaka.07A.AON/bid_summary.html,Bond,,,,,,1.0,
866,2003,https://www.pdxauction.com/pma/results/Portland.LTIBs.03A.AON/bid_summary.html,Bond,,,,,,1.0,
867,2004,https://www.bidehlers.com/pma/results/Whitefish.Bay.GOCP.04.AON/bid_summary.html,Bond,,,,,,1.0,
868,2003,https://www.bidumbaugh.com/pma/results/Plainfield.IN.SWR.03AB.AON/bid_summary.html,Bond,,,,,,1.0,
869,2001,https://www.pdxauction.com/pma/results/Portland.OR.LTRB.CIB.01A.AON/bid_summary.html,Bond,,,,,,1.0,
870,2009,https://www.bidumbaugh.com/pma/results/LaGrangeCoPubLib.GOB.09A.AON/bid_summary.html,Bond,,,,,,1.0,
871,2002,https://www.davidsonbondauction.com/pma/results/KDFA.Rev.02N/bid_summary.html,Bond,,,,,,1.0,
872,2005,https://www.davidsonbondauction.com/pma/results/Colorado.SUS.CSUESR.05B.AON/bid_summary.html,Bond,,,,,,1.0,
873,2009,https://www.davidsonbondauction.com/pma/results/DouglasCoSDNo.0017.GORB.09.AON/bid_summary.html,Bond,,,,,,1.0,
874,2001,https://www.bairdauction.com/pma/results/Milwaukee.GO.Notes.A1.AON/bid_summary.html,Note,,,,,,1.0,
