,year,url,type,Connection Faild,"Could not get first item for //a[contains(text(), ""Selections"")]//@href query of class XpathSelector INFO","Could not get first item for //input[@value=""View Terms""]/@onclick query of class XpathSelector INFO","Could not get first item for //table[@cellpadding=""1""][1] query of class XpathSelector INFO"
483,2003,https://www.bairdauction.com/pma/results/NorthcentralTCD.WI.GOProms.03/bid_summary.html,Bond,1.0,,,
484,2011,https://www.bidumbaugh.com/pma/results/Clark.Cnty.GO.11.AON/bid_summary.html,Bond,1.0,,,
485,2006,http://www.knnauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=06%2ETRAN%2EPool%2E1&uniqueid=RJA5owoBAQEAAGu4YcM,Note,,,1.0,
486,2006,http://www.knnauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=06%2ETRAN%2EPool%2E4&uniqueid=RKKulwoBAQEAAEAaAQs,Note,,,1.0,
487,2002,https://www.bairdauction.com/pma/results/Winnebago.Cnty.WI.GO.Notes.AON/bid_summary.html,Bond,1.0,,,
488,2003,https://www.bairdauction.com/pma/results/Weston.WI.GO.03/bid_summary.html,Bond,1.0,,,
489,2004,https://www.bidumbaugh.com/pma/results/Whitley.Co.HC.IN.04.AON/bid_summary.html,Bond,1.0,,,
490,2003,http://www.knnauction.comhttp://www.knnauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=03%2ETRAN%2EPool%2E1,Note,1.0,,,
491,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Avon%2EGroveSD%2E03%2EAON,Bond,1.0,,,
492,2006,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Oak%2EPark%2EVlg%2EGOCP%2ECAB%2E06B%2EAON&uniqueid=RGiiMQoBAQEAAFhoqJU,Bond,,,1.0,
493,2008,https://www.pdxauction.com/pma/results/Portland.FLSSRR.08A.AON/bid_summary.html,Bond,1.0,,,
494,2004,https://www.bidumbaugh.com/pma/results/Lebanon.PLLC.FM.04.AON/bid_summary.html,Bond,1.0,,,
495,2004,https://www.bidumbaugh.com/pma/results/Carmel.RA.LRR.04.AON/bid_summary.html,Bond,1.0,,,
496,2001,https://www.bairdauction.com/pma/results/Menasha.GO.Notes.01.AON/bid_summary.html,Bond,1.0,,,
497,2007,https://www.bidumbaugh.com/pma/results/Vigo.Cnty.RD.TIEDITR.07.AON/bid_summary.html,Bond,1.0,,,
498,2004,https://www.davidsonbondauction.com/pma/results/USD.No.233.KS.04A.AON/bid_summary.html,Bond,1.0,,,
499,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=West%2EReading%2EPA%2E03%2EAON,Bond,1.0,,,
500,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Franklin%2ERegionalSD%2E03A%2EAON,Bond,1.0,,,
501,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=ReadingSD%2E03AC%2EAON,Bond,1.0,,,
502,2003,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.03A.TRAN/bid_summary.html,Note,1.0,,,
503,2005,https://www.davidsonbondauction.com/pma/results/Omaha.Cty.VP.05.AON/bid_summary.html,Bond,1.0,,,
504,2002,https://www.bairdauction.com/pma/results/Appleton.WI.TAX.GO.Notes.02B.AON/bid_summary.html,Bond,1.0,,,
505,2001,https://www.bairdauction.com/pma/results/Moraine.Pk.Tch.Col.Dist.GO.Notes.01-02A.AON/bid_summary.html,Bond,1.0,,,
506,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Lemont%2EVlg%2EIL%2EGOs%2E03A%2EAON,Bond,1.0,,,
507,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Ft%2ELauderdale%2EGORs%2E02%2EAON,Bond,1.0,,,
508,2002,https://www.bairdauction.com/pma/results/Osseo-FairchildSD.GORef.02.AON/bid_summary.html,Bond,1.0,,,
509,2007,https://www.davidsonbondauction.com/pma/results/Grand.Junction.Cty.GFR.07.AON/bid_summary.html,Bond,1.0,,,
510,2005,https://www.bidumbaugh.com/pma/results/Jeffersonville.SWR.05A.AON/bid_summary.html,Bond,1.0,,,
511,2003,https://www.shattuckhammondauction.com/pma/results/Lehigh.Valley.Hosp.Revs.03A.AON/bid_summary.html,Bond,1.0,,,
512,2004,https://www.davidsonbondauction.com/pma/results/Colorado.FMP.CoP.04A.AON/bid_summary.html,Bond,1.0,,,
513,2002,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.TRAN.02A/bid_summary.html,Note,1.0,,,
514,2003,http://www.knnauction.comhttp://www.knnauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Antioch%2Eand%2ENew%2EHaven%2EUSD%2ETRANs%2E03%2EAON,Note,1.0,,,
515,2002,https://www.bairdauction.com/pma/results/GatewayTCD.WI.GONotes.02.AON/bid_summary.html,Bond,1.0,,,
516,2010,https://www.bidumbaugh.com/pma/results/Zionsville.SWRB.10A.AON/bid_summary.html,Bond,1.0,,,
517,2003,https://www.bairdauction.com/pma/results/Heart.of.the.Valley.WI.03/bid_summary.html,Bond,1.0,,,
518,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Adams%2ECnty%2E03%2EAON,Bond,1.0,,,
519,2002,https://www.bairdauction.com/pma/results/Germantown.WI.GOPromNotes.AON/bid_summary.html,Bond,1.0,,,
520,2003,https://www.bairdauction.com/pma/results/WashingtonCnty.WI.TaxPromNotes.03/bid_summary.html,Bond,1.0,,,
521,2004,https://www.bidehlers.com/pma/results/Seymour.Cty.GOCD.04.AON/bid_summary.html,Bond,1.0,,,
522,2011,https://www.bidumbaugh.com/pma/results/Rensselaer.Cty.EURIRB.11.AON/bid_summary.html,Bond,1.0,,,
523,2007,https://www.bidumbaugh.com/pma/results/Clarksville.Twn.PDTIR.07.AON/bid_summary.html,Bond,1.0,,,
524,2001,https://www.pdxauction.com/pma/results/Portland.OR.LTRB.Taxable.01D.AON/bid_summary.html,Bond,1.0,,,
525,2002,https://www.bairdauction.com/pma/results/Suamico.WI.GOs.02.AON/bid_summary.html,Bond,1.0,,,
526,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=N%2EYorkCnty%2ESD%2EGO%2E03A,Bond,1.0,,,
527,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=AntietamSD%2EGO%2E03,Bond,1.0,,,
528,2006,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Nassau%2ECnty%2ENY%2E06A%2ETANs&uniqueid=RW8SOwoBAQEAAG6egnw,Note,,,1.0,
529,2003,https://www.bidumbaugh.com/pma/results/Pike.Twp.MSBC.IN.03.AON/bid_summary.html,Bond,1.0,,,
530,2002,https://www.bairdauction.com/pma/results/Winnebago.Co.Tax.Notes.AON/bid_summary.html,Note,1.0,,,
531,2006,http://www.knnauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=06%2ETRAN%2EPool%2E3&uniqueid=RJl0FQoBAQEAAEM@HZk,Note,,,1.0,
532,2001,https://www.pdxauction.com/pma/results/Portland.TANs.01.AON/bid_summary.html,Note,1.0,,,
533,2007,https://www.bidumbaugh.com/pma/results/Dyer.RA.EDLR.07.AON/bid_summary.html,Bond,1.0,,,
534,2003,https://www.bairdauction.com/pma/results/Moraine.Park.TCD.03B.AON/bid_summary.html,Bond,1.0,,,
535,2003,https://www.davidsonbondauction.com/pma/results/Millard.Douglas.NE.GORef.03/bid_summary.html,Bond,1.0,,,
536,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=S%2EYork%2ECntySD%2E03%2EAON,Bond,1.0,,,
537,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Denver%2EGOs%2E03A%2EAON,Bond,1.0,,,
538,2007,https://www.pdxauction.com/pma/results/Portland.LTR.07B.AON/bid_summary.html,Bond,1.0,,,
539,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=West%2EReading%2EBoro%2EGOs%2E02%2EAON,Bond,1.0,,,
540,2003,https://www.bairdauction.com/pma/results/GreenBay.WI.GO.03C/bid_summary.html,Bond,1.0,,,
541,2002,http://www.speerauction.comhttp://www.speerauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=OrlandPark%2EIL%2EGO%2E02B%2EAON,Bond,1.0,,,
542,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Conewago%2EValleySD%2E03,Bond,1.0,,,
543,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=BeaverASD%2EGOs%2E02%2EAON,Bond,1.0,,,
544,2002,https://www.bidumbaugh.com/pma/results/Lafayette.Redev.Auth.02.AON/bid_summary.html,Bond,1.0,,,
545,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Northampton%2EBMA%2EPA%2E03%2EAON,Bond,1.0,,,
546,2007,https://www.bidumbaugh.com/pma/results/South.Gibson.SBC.FM.07.AON/bid_summary.html,Bond,1.0,,,
547,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Cornwall%2ELebanonSD%2E03A%2EAON,Bond,1.0,,,
548,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=DavisJUSD%2E03%2ETRAN,Note,1.0,,,
549,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Anderson%2EIN%2ESWRev%2E02,Bond,1.0,,,
550,2003,http://www.speerauction.comhttp://www.speerauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Waukegan%2ETax%2EGORs%2E03%2EAON,Bond,1.0,,,
551,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=SequoiaUHSD%2E03%2EAON,Bond,1.0,,,
552,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Glendale%2ECA%2ERBs%2E03%2EAON,Bond,1.0,,,
553,2005,https://www.davidsonbondauction.com/pma/results/Bernalillo.Cnty.TRAN.05.AON/bid_summary.html,Note,1.0,,,
554,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Lehighton%2EASD%2EPA%2E02A%2E02AA%2EAON,Bond,1.0,,,
555,2003,http://www.knnauction.comhttp://www.knnauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Kern%2ECnty%2E03%2ETRAN,Note,1.0,,,
556,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Los%2EAngeles%2ECnty%2ECALC%2ERBs%2E02A%2EAON,Bond,1.0,,,
557,2007,https://www.bidumbaugh.com/pma/results/South.Gibson.SBC.FM.08.AON/bid_summary.html,Bond,1.0,,,
558,2003,https://www.bairdauction.com/pma/results/Neenah.WI.Revs.03/bid_summary.html,Bond,1.0,,,
559,2003,https://www.bairdauction.com/pma/results/Moraine.Park.TCD.GO.03.04.AON/bid_summary.html,Bond,1.0,,,
560,2004,https://www.bidehlers.com/pma/results/Kenosha.Cnty.GOPN.04B.AON/bid_summary.html,Bond,1.0,,,
561,2001,https://www.bairdauction.com/pma/results/Blackhawk.Tech.Coll.Dist.01.AON/bid_summary.html,Bond,1.0,,,
562,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Lower%2EMerionSD%2E03%2EAON,Bond,1.0,,,
563,2004,https://www.bidehlers.com/pma/results/Portage.Cty.GOWS.04.AON/bid_summary.html,Bond,1.0,,,
564,2003,https://www.bidumbaugh.com/pma/results/East.Noble.SBC.IN.03.AON/bid_summary.html,Bond,1.0,,,
565,2009,https://www.bidumbaugh.com/pma/results/North.GibsonMSB.FMB.10.AON/bid_summary.html,Bond,1.0,,,
566,2002,https://www.bairdauction.com/pma/results/Racine.Cnty.WI.GO.Notes.02A.AON/bid_summary.html,Bond,1.0,,,
567,2004,https://www.pdxauction.com/pma/results/Portland.TANs.04/bid_summary.html,Note,1.0,,,
568,2002,https://www.bairdauction.com/pma/results/Milwaukee.RANs.02B/bid_summary.html,Note,1.0,,,
569,2004,https://www.bidumbaugh.com/pma/results/Salem.MS.FMB.04.AON/bid_summary.html,Bond,1.0,,,
570,2004,https://www.bidehlers.com/pma/results/ISD.No.14.Fridley.MN.04A.AON/bid_summary.html,Bond,1.0,,,
571,2006,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Nassau%2ECnty%2ENY%2E06B%2ETANs&uniqueid=RW8SUAoBAQEAAGS9bLU,Note,,,1.0,
572,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=NorthamptonASD%2EGORs%2E02%2EAON,Bond,1.0,,,
573,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=AlaskaMBB%2EGO%2E03C%2EAON,Bond,1.0,,,
574,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=NeshannockTwp%2ESD%2E03A%2EAA,Bond,1.0,,,
575,2006,https://www.shattuckhammondauction.com/pma/results/CHEFA.RB.DHI.06H.AON/bid_summary.html,Bond,1.0,,,
576,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Lower%2EMerion%2ETwp%2E03A%2EAON,Bond,1.0,,,
577,2001,https://www.davidsonbondauction.com/pma/results/Kansas.Dev.Fin.Auth.LRB.01D.AON/bid_summary.html,Bond,1.0,,,
578,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=W%2ENorriton%2ETwp%2E02%2EAON,Bond,1.0,,,
579,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=West%2EChesterASD%2E03%2EAON,Bond,1.0,,,
580,2002,https://www.bairdauction.com/pma/results/GatewayTCD.WI.GOBonds.02.AON/bid_summary.html,Bond,1.0,,,
581,2003,https://www.bairdauction.com/pma/results/Germantown.GO.Notes.03.AON/bid_summary.html,Bond,1.0,,,
582,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Oakland%2ECA%2EGOs%2E02A%2EAON,Bond,1.0,,,
583,2004,https://www.bidumbaugh.com/pma/results/Terre.Haute.Cty.SDR.05.AON/bid_summary.html,Bond,1.0,,,
584,2003,https://www.bidumbaugh.com/pma/results/Indianapolis.Cty.Library.GO.03.AON/bid_summary.html,Bond,1.0,,,
585,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Chambersburg%2EGO%2E03%2EAON,Bond,1.0,,,
586,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Forks%2ETwp%2E03%2EAON,Bond,1.0,,,
587,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Pittsburgh%2EGOs%2E03A%2EAON,Bond,1.0,,,
588,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Mt%2ELebanonSD%2EGOs%2E03%2EAON,Bond,1.0,,,
589,2011,https://www.bidumbaugh.com/pma/results/Brownsburg.Twn.SWRB.11A.AON/bid_summary.html,Bond,1.0,,,
590,2001,https://www.pdxauction.com/pma/results/Portland.OR.LTRB.DIB.01B.AON/bid_summary.html,Bond,1.0,,,
591,2001,https://www.pdxauction.com/pma/results/Portland.OR.LTRB.Exempt.01C.AON/bid_summary.html,Bond,1.0,,,
592,2004,https://www.davidsonbondauction.com/pma/results/De.Soto.Cty.GO.04A.AON/bid_summary.html,Bond,1.0,,,
593,2002,https://www.bairdauction.com/pma/results/MadisonAreaTCD.WI.GOProms.02B.AON/bid_summary.html,Bond,1.0,,,
594,2001,https://www.pdxauction.com/pma/results/Portland.GO.Park.Refund.01A.AON/bid_summary.html,Bond,1.0,,,
595,2004,https://www.bidehlers.com/pma/results/ISD.12.Centennial.GOAACI.04A.AON/bid_summary.html,Note,1.0,,,
596,2006,https://www.bidumbaugh.com/pma/results/Marshall.Cnty.Holding.Corp.LR.06.AON/bid_summary.html,Bond,1.0,,,
597,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Central%2EDauphinSD%2E03%2EAON,Bond,1.0,,,
598,2010,https://www.bidumbaugh.com/pma/results/BrownsburgRDA.EDLRB.10.AON/bid_summary.html,Bond,1.0,,,
599,2005,https://www.pdxauction.com/pma/results/Portland.LTHR.05D.AON/bid_summary.html,Bond,1.0,,,
600,2002,https://www.pdxauction.com/pma/results/Portland.TANs.02/bid_summary.html,Note,1.0,,,
601,2005,https://www.pdxauction.com/pma/results/Portland.LTHR.05C.AON/bid_summary.html,Bond,1.0,,,
602,2009,https://www.bidumbaugh.com/pma/results/Elkhart.PDB.09A.AON/bid_summary.html,Bond,1.0,,,
603,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Carmel%2EIN%2ERBs%2E02B%2EAON,Bond,1.0,,,
604,2002,https://www.pdxauction.com/pma/results/Portland.LTRBs.02B.AON/bid_summary.html,Bond,1.0,,,
605,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=IndianaASD%2EGOs%2E02A%2EAON,Bond,1.0,,,
606,2003,https://www.davidsonbondauction.com/pma/results/Colorado.03A.TRAN/best_bids.html,Note,1.0,,,
607,1999,https://www.pdxauction.com/pma/results/Portland.OR.LTRB.99B.AON/bid_summary.html,Bond,1.0,,,
608,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=U%2EMoreland%2ETwpSD%2E03A%2EAON,Bond,1.0,,,
609,2002,https://www.bairdauction.com/pma/results/Green.Bay.WI.GOs.02B.AON/bid_summary.html,Bond,1.0,,,
610,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=CurwensvilleASD%2EGOs%2E02%2EAON,Bond,1.0,,,
611,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Cedar%2ECity%2EUT%2E03%2EAON,Bond,1.0,,,
612,2006,https://www.pdxauction.com/pma/results/Portland.SLSSR.06B.AON/bid_summary.html,Bond,1.0,,,
613,2003,https://www.bairdauction.com/pma/results/Milwaukee.WI.GOProms.03N2/bid_summary.html,Bond,1.0,,,
614,2011,https://www.bidumbaugh.com/pma/results/Batesville.SBC.AVPTFMB.11.AON/bid_summary.html,Bond,1.0,,,
615,2016,http://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Cumberland%2ECo%2EGOB%2E16%2EAON,Bond,,,,1.0
616,2002,https://www.bairdauction.com/pma/results/Neenah.WI.GO.Bonds.02B.AON/bid_summary.html,Bond,1.0,,,
617,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=WestContraCostaUSD%2E00C%2EAON,Bond,1.0,,,
618,2003,https://www.bidumbaugh.com/pma/results/Plainfield.IN.RBs.03.AON/bid_summary.html,Bond,1.0,,,
619,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=WilliamsportASD%2EGO%2E03,Bond,1.0,,,
620,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=WeatherlyASD%2E03%2EAON,Bond,1.0,,,
621,2002,https://www.bairdauction.com/pma/results/Milwaukee.RANs.02A/bid_summary.html,Note,1.0,,,
622,2007,https://www.bidumbaugh.com/pma/results/St.Joseph.CPL.GO.07.AON/bid_summary.html,Bond,1.0,,,
623,2003,https://www.bairdauction.com/pma/results/Manitowoc.Co.Tax.GORs.03.AON/bid_summary.html,Bond,1.0,,,
624,2010,https://www.davidsonbondauction.com/pma/results/Grand.Junction.CO.COPs.Tax.Exempt.and.BABs.10.AON/bid_summary.html,Bond,1.0,,,
625,2003,https://www.bairdauction.com/pma/results/Winnebago.Cty.GOPN.AON/bid_summary.html,Bond,1.0,,,
626,2003,http://www.speerauction.comhttp://www.speerauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=WaubonseeCCD%2EGO%2E03A,Bond,1.0,,,
627,2003,https://www.bidumbaugh.com/pma/results/Carmel.Sch.Bldg.Corp.FMB.03.AON/bid_summary.html,Bond,1.0,,,
628,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Chelsea%2EMA%2EBonds%2EAON,Bond,1.0,,,
629,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=Anderson%2EIN%2ETIBs%2E02%2EAON,Bond,1.0,,,
630,2006,https://www.bidumbaugh.com/pma/results/Bremen.MSBC.06.AON/bid_summary.html,Bond,1.0,,,
631,2004,https://www.bidehlers.com/pma/results/Northfield.GOWSR.04B.AON/bid_summary.html,Bond,1.0,,,
632,2005,https://www.davidsonbondauction.com/pma/results/Colorado.SUS.CSUESR.05B.AON/bid_summary.html,Bond,1.0,,,
633,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Cornwall%2ELebanonSD%2E03%2EAON,Bond,1.0,,,
634,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=L%2EMerion%2EGO%2E03B,Bond,1.0,,,
635,2005,https://www.davidsonbondauction.com/pma/results/Boulder.Cnty.OSCITF.05A.AON/bid_summary.html,Bond,1.0,,,
636,2002,https://www.bairdauction.com/pma/results/Southwest.Wisc.TCD.GO.Notes.02B.AON/bid_summary.html,Bond,1.0,,,
637,2003,https://www.bairdauction.com/pma/results/Norwalk.Ont.Wilt.SD.03/bid_summary.html,Bond,1.0,,,
638,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=River%2EForest%2EIL%2E03B%2EAON,Bond,1.0,,,
639,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Baldwin%2EWhitehallSD%2E03%2EAON,Bond,1.0,,,
640,2003,https://www.bidumbaugh.com/pma/results/Evansville.IN.PD.03.AON/bid_summary.html,Bond,1.0,,,
641,2009,https://www.bidumbaugh.com/pma/results/Plainfield.Twn.SWRBs.09A.AON/bid_summary.html,Bond,1.0,,,
642,2006,https://www.pdxauction.com/pma/results/Portland.SLWSR.06A.AON/bid_summary.html,Bond,1.0,,,
643,2006,https://www.davidsonbondauction.com/pma/results/Boulder.Cnty.OSSUTRR.06.AON/bid_summary.html,Bond,1.0,,,
644,2007,https://www.bidumbaugh.com/pma/results/Valparaiso.Cty.SWR.07.AON/bid_summary.html,Bond,1.0,,,
645,2002,https://www.bairdauction.com/pma/results/Waukesha.WI.TCD.GOs.02B.AON/bid_summary.html,Bond,1.0,,,
646,2001,https://www.bairdauction.com/pma/results/BrownCnty.WI.GOs.01C.AON/bid_summary.html,Bond,1.0,,,
647,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Western%2EBerks%2EWater%2ERev%2E03,Bond,1.0,,,
648,2008,https://www.bidumbaugh.com/pma/results/Evansville.Cty.WD.08.AON/bid_summary.html,Bond,1.0,,,
649,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Springettsbury%2ETwp%2EGOs%2E03,Bond,1.0,,,
650,2002,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=NorthamptonASD%2EGO%2E02%2EAON,Bond,1.0,,,
651,2010,https://www.bidumbaugh.com/pma/results/Fulton.Co.GOB.10.AON/bid_summary.html,Bond,1.0,,,
652,2002,https://www.bidumbaugh.com/pma/results/CarmelSchools.IN.02.AON/bid_summary.html,Bond,1.0,,,
653,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Grove%2ECityASD%2EGO%2E03,Bond,1.0,,,
654,2004,https://www.bidehlers.com/pma/results/Pillager.Cty.GOWSR.04A.AON/bid_summary.html,Bond,1.0,,,
655,2002,https://www.bairdauction.com/pma/results/Polk.Cnty.WI.GOs.02.AON/bid_summary.html,Bond,1.0,,,
656,2002,http://www.speerauction.comhttp://www.speerauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=OrlandPark%2EIL%2EGO%2E02A%2EAON,Bond,1.0,,,
657,2009,https://www.bidumbaugh.com/pma/results/GreenfieldMSB.FMB.09.AON/bid_summary.html,Bond,1.0,,,
658,2006,https://www.bidumbaugh.com/pma/results/Noblesville.Cty.SWR.06.AON/bid_summary.html,Bond,1.0,,,
659,2001,https://www.bairdauction.com/pma/results/Milwaukee.GO.Notes.A1.AON/bid_summary.html,Note,1.0,,,
660,2001,https://www.davidsonbondauction.com/pma/results/SantaFe.Cnty.NM.GO.01A.AON/bid_summary.html,Bond,1.0,,,
661,2002,https://www.bairdauction.com/pma/results/MorainePark.TCD.GO.Notes.02.03A.AON/bid_summary.html,Bond,1.0,,,
662,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=Franklin%2ERegionalSD%2E03%2EAON,Bond,1.0,,,
663,2003,http://www.pfmauction.comhttp://www.pfmauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=C%2EDauphinSD%2EGO%2E03,Bond,1.0,,,
664,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=E%2EYorkSD%2EGO%2E03AA,Bond,1.0,,,
665,2005,https://www.bidumbaugh.com/pma/results/Indianapolis.Marion.Cnty.PL.GO.05.AON/bid_summary.html,Bond,1.0,,,
666,2003,http://www.speerauction.comhttp://www.speerauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=N%2EAurora%2EIL%2EGO%2E03,Bond,1.0,,,
667,2003,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=ViewTerms&auction_name=KutztownASD%2E03%2EAON,Bond,1.0,,,
668,2002,http://www.muniauction.comhttp://www.muniauction.com/perl/bond.pl?view_terms_button=View+Terms&auction_name=OrangeCntySD%2ETAN%2E02,Note,1.0,,,
669,2000,https://www.shattuckhammondauction.com/pma/results/District.of.Columbia.RBs.00A.AON/bid_summary.html,Bond,1.0,,,
